name,phone,website,address,rating,reviews,city,state,category,place_id,business_status
Solar Idea Private Limited,040 4946 4332,http://www.solaridea.com/,"Door No. 8-2-277/A/7, Plot 126, Road No.2, Banjara Hills, Andhra Pradesh Real Estate, Green Valley, Banjara Hills, Hyderabad, Telangana 500034, India",4.4,40,Hyderabad,Telangana,Solar Inverter Specialists,ChIJazySJyuXyzsRv3R5mZTHQPs,OPERATIONAL
Greentek India Limited | Top solar rooftop system | solar water heaters providers in Hyderabad,040 2780 7145,,"10- 1 -plot 8, Lepakshi Colony, West Marredpally, Secunderabad, Telangana 500026, India",4.2,111,Hyderabad,Telangana,Solar Inverter Specialists,ChIJw9rjiTiayzsRzXWmkqMzw24,OPERATIONAL
Truzon Solar by Suntek Energy Systems Pvt Ltd,090300 32222,https://www.truzonsolar.com/,"Astral Heights, 5A, Road No 1, Mothi Nagar, Dwarakapuri, Banjara Hills, Hyderabad, Telangana 500034, India",4.7,980,Hyderabad,Telangana,Solar AMC & Maintenance,ChIJVVVV2sGRyzsRFrjGDUGy0rM,OPERATIONAL
Tata Power Solaroof - Kehansri Technologies And Services Pvt Ltd,099854 08602,https://kehansrisolar.com/solarrooftopinstallation/,"2-55, Street Number 19, opposite Ingenium School, Sri Shyam Nagar, Telecom Nagar, Gachibowli, Hyderabad, Telangana 500032, India",4.8,143,Hyderabad,Telangana,Solar AMC & Maintenance,ChIJPyxYm-yTyzsRcdKjFIDiziU,OPERATIONAL
Maa Solar Energy Solutions,,http://www.maasolar.in/,"Ramanthapur, Kamakshipuram, Venkat Reddy Nagar, Ramanthapur, Hyderabad, Telangana 500013, India",4.9,34,Hyderabad,Telangana,Solar AMC & Maintenance,ChIJpehCFbSZyzsRzDuuyhMKCpU,OPERATIONAL
NextGen Solar Power,095422 27772,https://www.nextgensolarpower.in/,"1st floor, Sai Ram Nagar, Plot no: 13, Ammenpur Biramguda Rd, Raghavendra Colony, Hyderabad, Ramachandrapuram (BHEL Township), Telangana 502319, India",5,111,Hyderabad,Telangana,Solar AMC & Maintenance,ChIJ0ZH9cQCNyzsR1Mm3lPdJ3gs,OPERATIONAL
Four Solar Energy Systems Pvt Ltd,,https://www.foursolar.com/,"6-3-1109/1/P/402 4th Floor, Jewel Pawani Tower, Raj Bhavan Rd, Nishat Bagh Colony, Somajiguda, Hyderabad, Telangana 500082, India",4.8,104,Hyderabad,Telangana,Solar AMC & Maintenance,ChIJoepo7bSQyzsRHnLcUmgXasM,OPERATIONAL
AB SOLAR POWER SYSTEMS,080990 40600,https://absolar.in/?utm_source=gmb&utm_medium=organic,"Siri Arcade, 133 401, Old Mumbai Hwy, Lumbini Avenue, Gachibowli, Hyderabad, Telangana 500104, India",4.5,109,Hyderabad,Telangana,Solar AMC & Maintenance,ChIJ__8vv_2RyzsRX4BXTrPpp-c,OPERATIONAL
Greentek India Limited | Top solar rooftop system | solar water heaters providers in Hyderabad,040 2780 7145,,"10- 1 -plot 8, Lepakshi Colony, West Marredpally, Secunderabad, Telangana 500026, India",4.2,111,Hyderabad,Telangana,Solar AMC & Maintenance,ChIJw9rjiTiayzsRzXWmkqMzw24,OPERATIONAL
Sai Solar Energy,,,"6-41/2, Gandi Maisamma X Rd, Gandi Maisamma, Hyderabad, Telangana 500043, India",5,13,Hyderabad,Telangana,Solar AMC & Maintenance,ChIJhXCqoh-PyzsR7nqpFvLtpDs,OPERATIONAL
ORBIT SOLAR ENERGY SYSTEM,093461 76617,http://www.orbitsolar.in/,"12-2-800/211, Dilshad Nagar Colony, Gudimalkapur, Hyderabad, Telangana 500006, India",4.8,70,Hyderabad,Telangana,Solar AMC & Maintenance,ChIJJUKewxyXyzsR-wULfmdMEEM,OPERATIONAL
Valcan Solar,090300 33425,https://www.valcansolar.com/,"16, Goyal Co-operative Housing Society Limited, plot no, Tirumalagiri, Secunderabad Cantonment, Secunderabad, Telangana 500015, India",4.9,781,Hyderabad,Telangana,Solar AMC & Maintenance,ChIJy3C3TAqQyzsRNCmnlw-Jm6E,OPERATIONAL
Jeevaditya Solar Power Pvt Ltd,095001 67027,https://jeevadityasolar.com/,"1, Sri Ranganathan Nagar, Balaji Nagar, Selaiyur, Chennai, Tamil Nadu 600073, India",4.9,154,Chennai,Tamil Nadu,Residential Solar Installers,ChIJHyQeftheUjoRMBwG-2-NpJw,OPERATIONAL
Shiva Sakthi Solar / Loom Solar Chennai Distributor & Dealer.,072002 62046,https://shivasakthisolar.in/,"4, Gowthaman St, Pasumpon Nagar Extension, Pasumpon Nagar, Pammal, Chennai, Tamil Nadu 600075, India",5,71,Chennai,Tamil Nadu,Residential Solar Installers,ChIJK21bD49fUjoRdvC724_0Brw,OPERATIONAL
Daystar Solar,091766 68650,http://www.daystarsolar.co.in/,"5, H, 3rd Ave, Block H, Annanagar East, Chennai, Tamil Nadu 600102, India",4.9,69,Chennai,Tamil Nadu,Residential Solar Installers,ChIJ0xP3AiVkUjoRXr5MuC9b8hg,OPERATIONAL
Vigor Solar Energy Pvt Ltd - Solar Panel Dealers | Solar panel Installation Services | Solar Energy System Dealers in Chennai,090030 47542,http://www.vigorsolar.in/,"Elcanso Complex, G-13, CASA Major Rd, Egmore, Chennai, Tamil Nadu 600008, India",4.9,27,Chennai,Tamil Nadu,Residential Solar Installers,ChIJacIKs3JmUjoRF27NLCUsIX4,OPERATIONAL
Power World Power Solution Chennai - Home Solar,098417 72883,http://powerworldsolar.com/,"49/29, 8th St, Pudur, Ashok Nagar, Chennai, Tamil Nadu 600083, India",4.9,112,Chennai,Tamil Nadu,Residential Solar Installers,ChIJezrdaehmUjoRF-YLEAfm3CY,OPERATIONAL
Creative Eco Solutions Pvt Ltd ( solar energy equipment supplier & solar panel instalaltion in chennai ),087544 77217,https://www.creativeeco.in/,"37/18, Vellala St, Purasaiwakkam, Chennai, Tamil Nadu 600084, India",4.9,49,Chennai,Tamil Nadu,Residential Solar Installers,ChIJW375P-dlUjoRvUDv0sENkD8,OPERATIONAL
Solarrun,091504 13353,https://www.solarrun.in/,"No:41/2, Dr, Raghavan Colony Main Rd, Dr.Subbaraya Nagar, Vadapalani, Chennai, Tamil Nadu 600026, India",4.9,338,Chennai,Tamil Nadu,Residential Solar Installers,ChIJU99S6dfCHEIRsCd4mXdKebE,OPERATIONAL
GLOBAL POWER SYSTEMS AND SOLUTIONS (SOLAR INSTALLATION SERVICE AND SOLAR PANELS DEALER),098840 85333,http://www.gpssolar.in/,"No-48B, 2, Gandhi Nagar 1st Main Rd, Gandhi Nagar, Adyar, Chennai, Tamil Nadu 600020, India",5,21,Chennai,Tamil Nadu,Residential Solar Installers,ChIJe5fPl5ZdUjoR4a92AVsLzFk,OPERATIONAL
Nex Energy Solar Pvt Ltd,063744 35744,https://nexenergy.in/,"Old, No 27, No 1A, New, Ekambaram Industrial Estate Rd, Alapakkam, Porur, Chennai, Tamil Nadu 600116, India",5,81,Chennai,Tamil Nadu,Residential Solar Installers,ChIJK9zLXMZhUjoRMwtwJ-CYPac,OPERATIONAL
HealthySun Energy Solar Power Solutions,075500 97732,http://healthysun.in/,"Unit No. 4, Lakshmi Narayana Nagar, Plot No. 7, 2nd St, Mallika Nagar, Pammal, Chennai, Tamil Nadu 600075, India",5,69,Chennai,Tamil Nadu,Residential Solar Installers,ChIJtyX5dzReUjoRSsevCvZkfH0,OPERATIONAL
Daystar Solar,091766 68650,http://www.daystarsolar.co.in/,"5, H, 3rd Ave, Block H, Annanagar East, Chennai, Tamil Nadu 600102, India",4.9,69,Chennai,Tamil Nadu,Commercial Solar Installers,ChIJ0xP3AiVkUjoRXr5MuC9b8hg,OPERATIONAL
Jeevaditya Solar Power Pvt Ltd,095001 67027,https://jeevadityasolar.com/,"1, Sri Ranganathan Nagar, Balaji Nagar, Selaiyur, Chennai, Tamil Nadu 600073, India",4.9,154,Chennai,Tamil Nadu,Commercial Solar Installers,ChIJHyQeftheUjoRMBwG-2-NpJw,OPERATIONAL
Nex Energy Solar Pvt Ltd,063744 35744,https://nexenergy.in/,"Old, No 27, No 1A, New, Ekambaram Industrial Estate Rd, Alapakkam, Porur, Chennai, Tamil Nadu 600116, India",5,81,Chennai,Tamil Nadu,Commercial Solar Installers,ChIJK9zLXMZhUjoRMwtwJ-CYPac,OPERATIONAL
Vigor Solar Energy Pvt Ltd - Solar Panel Dealers | Solar panel Installation Services | Solar Energy System Dealers in Chennai,090030 47542,http://www.vigorsolar.in/,"Elcanso Complex, G-13, CASA Major Rd, Egmore, Chennai, Tamil Nadu 600008, India",4.9,27,Chennai,Tamil Nadu,Commercial Solar Installers,ChIJacIKs3JmUjoRF27NLCUsIX4,OPERATIONAL
Creative Eco Solutions Pvt Ltd ( solar energy equipment supplier & solar panel instalaltion in chennai ),087544 77217,https://www.creativeeco.in/,"37/18, Vellala St, Purasaiwakkam, Chennai, Tamil Nadu 600084, India",4.9,49,Chennai,Tamil Nadu,Commercial Solar Installers,ChIJW375P-dlUjoRvUDv0sENkD8,OPERATIONAL
Shiva Sakthi Solar / Loom Solar Chennai Distributor & Dealer.,072002 62046,https://shivasakthisolar.in/,"4, Gowthaman St, Pasumpon Nagar Extension, Pasumpon Nagar, Pammal, Chennai, Tamil Nadu 600075, India",5,71,Chennai,Tamil Nadu,Commercial Solar Installers,ChIJK21bD49fUjoRdvC724_0Brw,OPERATIONAL
RP Solar,093609 53715,https://www.rpsolar.co.in/,"No: 63, Kamarajar Salai, Sector 10, Sivalingapuram, Ashok Nagar, Chennai, Tamil Nadu 600083, India",4.8,42,Chennai,Tamil Nadu,Commercial Solar Installers,ChIJXzHzdkxhUjoR4PcE59mNUwA,OPERATIONAL
Power World Power Solution Chennai - Home Solar,098417 72883,http://powerworldsolar.com/,"49/29, 8th St, Pudur, Ashok Nagar, Chennai, Tamil Nadu 600083, India",4.9,112,Chennai,Tamil Nadu,Commercial Solar Installers,ChIJezrdaehmUjoRF-YLEAfm3CY,OPERATIONAL
HealthySun Energy Solar Power Solutions,075500 97732,http://healthysun.in/,"Unit No. 4, Lakshmi Narayana Nagar, Plot No. 7, 2nd St, Mallika Nagar, Pammal, Chennai, Tamil Nadu 600075, India",5,69,Chennai,Tamil Nadu,Commercial Solar Installers,ChIJtyX5dzReUjoRSsevCvZkfH0,OPERATIONAL
Rich Phytocare - Solar Energy Company Chennai | Solar Panel Installation Services,04546 285 887,https://www.richphytocare.com/solar-installation-company-chennai.php,"FLAT 2B, D, Mahalakshmi Enclaves, 26, Tank Bund Rd, Nungambakkam, Chennai, Tamil Nadu 600034, India",4.8,55,Chennai,Tamil Nadu,Commercial Solar Installers,ChIJhyHQPmFmUjoRy0831f7Jzm4,OPERATIONAL
Shiva Sakthi Solar / Loom Solar Chennai Distributor & Dealer.,072002 62046,https://shivasakthisolar.in/,"4, Gowthaman St, Pasumpon Nagar Extension, Pasumpon Nagar, Pammal, Chennai, Tamil Nadu 600075, India",5,71,Chennai,Tamil Nadu,Solar Panel Dealers,ChIJK21bD49fUjoRdvC724_0Brw,OPERATIONAL
Vigor Solar Energy Pvt Ltd - Solar Panel Dealers | Solar panel Installation Services | Solar Energy System Dealers in Chennai,090030 47542,http://www.vigorsolar.in/,"Elcanso Complex, G-13, CASA Major Rd, Egmore, Chennai, Tamil Nadu 600008, India",4.9,27,Chennai,Tamil Nadu,Solar Panel Dealers,ChIJacIKs3JmUjoRF27NLCUsIX4,OPERATIONAL
BEST SOLAR -AADHI ENTERPRISES CHENNAI,091763 62015,https://aadhienterprises.co.in/,"Kamaraj St, kanaka sabha colony, Koyambedu, Chennai, Tamil Nadu 600107, India",4.7,54,Chennai,Tamil Nadu,Solar Panel Dealers,ChIJEamdPJdmUjoRX1tnwdDDPYY,OPERATIONAL
Daystar Solar,091766 68650,http://www.daystarsolar.co.in/,"5, H, 3rd Ave, Block H, Annanagar East, Chennai, Tamil Nadu 600102, India",4.9,69,Chennai,Tamil Nadu,Solar Panel Dealers,ChIJ0xP3AiVkUjoRXr5MuC9b8hg,OPERATIONAL
"Sree Nandhee's Technologies - Solar System Integrator, Vertiv Diamond Partner & Authorized Exide Distributor",096770 18766,https://sreenandhees.in/,"No. A2/1, Second Floor, 1st Cross Street, 1st Main Rd, opp. to Aiema Road, Ambattur Industrial Estate, Chennai, Tamil Nadu 600058, India",4.4,99,Chennai,Tamil Nadu,Solar Panel Dealers,ChIJ44oyae5jUjoR2mK719ickr4,OPERATIONAL
GLOBAL POWER SYSTEMS AND SOLUTIONS (SOLAR INSTALLATION SERVICE AND SOLAR PANELS DEALER),098840 85333,http://www.gpssolar.in/,"No-48B, 2, Gandhi Nagar 1st Main Rd, Gandhi Nagar, Adyar, Chennai, Tamil Nadu 600020, India",5,21,Chennai,Tamil Nadu,Solar Panel Dealers,ChIJe5fPl5ZdUjoR4a92AVsLzFk,OPERATIONAL
Jeevaditya Solar Power Pvt Ltd,095001 67027,https://jeevadityasolar.com/,"1, Sri Ranganathan Nagar, Balaji Nagar, Selaiyur, Chennai, Tamil Nadu 600073, India",4.9,154,Chennai,Tamil Nadu,Solar Panel Dealers,ChIJHyQeftheUjoRMBwG-2-NpJw,OPERATIONAL
Power World Power Solution Chennai - Home Solar,098417 72883,http://powerworldsolar.com/,"49/29, 8th St, Pudur, Ashok Nagar, Chennai, Tamil Nadu 600083, India",4.9,112,Chennai,Tamil Nadu,Solar Panel Dealers,ChIJezrdaehmUjoRF-YLEAfm3CY,OPERATIONAL
Solstrom Energy Solution Chennai,089399 78450,https://www.solstrom.in/,"SF NO. 484/2B, PAZHANTHANDALAM, MAIN ROAD, PAZHANTHADALAM, Thirumudivakkam, Chennai, Tamil Nadu 600044, India",4.7,123,Chennai,Tamil Nadu,Solar Panel Dealers,ChIJa4sjlfBjUjoR7msgZ5hvdAA,OPERATIONAL
Creative Eco Solutions Pvt Ltd ( solar energy equipment supplier & solar panel instalaltion in chennai ),087544 77217,https://www.creativeeco.in/,"37/18, Vellala St, Purasaiwakkam, Chennai, Tamil Nadu 600084, India",4.9,49,Chennai,Tamil Nadu,Solar Panel Dealers,ChIJW375P-dlUjoRvUDv0sENkD8,OPERATIONAL
Olive Power,096000 01255,http://olivepower.in/,"123, 9th Cross St, Nolambur Phase 1, Mogappair West, Ambattur Industrial Estate, Chennai, Tamil Nadu 600037, India",4.9,1227,Chennai,Tamil Nadu,Solar Inverter Specialists,ChIJtWOIh5lmUjoRW9MxDfciN_U,OPERATIONAL
Apex Power Solution/Microtek luminous inverter service,091504 78557,http://www.apexinverter.in/,"12, Andal Koil St, Kolathur, Madura Madanan Kuppam, Chennai, Tamil Nadu 600099, India",5,1096,Chennai,Tamil Nadu,Solar Inverter Specialists,ChIJLeEgRoxlUjoRwFxskRmd_2A,OPERATIONAL
Sabi Power Systems,098404 23433,https://sabipower.in/,"Old No: 15, New, No: 4, Arcot Rd, Vani Nagar, Jai Nagar, Jai Garden, Valasaravakkam, Chennai, Tamil Nadu 600087, India",4.9,551,Chennai,Tamil Nadu,Solar Inverter Specialists,ChIJ4yLUOMtmUjoRWaOzKOlzwko,OPERATIONAL
Daystar Solar,091766 68650,http://www.daystarsolar.co.in/,"5, H, 3rd Ave, Block H, Annanagar East, Chennai, Tamil Nadu 600102, India",4.9,69,Chennai,Tamil Nadu,Solar Inverter Specialists,ChIJ0xP3AiVkUjoRXr5MuC9b8hg,OPERATIONAL
Electricmart - Waaree Solar|Vikram|Luminous|Polycab |Enphase Dealer in Chennai,099415 17147,https://www.electricmart.co.in/,"Esther bhavan, 5/276B, Vanathurai Main Rd, near Ration shop, Pasumpon Nagar, Radha Nagar, Nesamani Nagar, Perumbakkam, Chennai, Tamil Nadu 600100, India",4.8,75,Chennai,Tamil Nadu,Solar Inverter Specialists,ChIJy2VM4S5dUjoR2YDow02AUag,OPERATIONAL
Sri Sai Power System - Microtek Inverter Battery Dealer/Battery Dealer/Luminous Inverter Battery Dealer,099626 68894,,"110, TSV Koil St, Sankarapuram, Mylapore, Chennai, Tamil Nadu 600028, India",4.8,86,Chennai,Tamil Nadu,Solar Inverter Specialists,ChIJWZaIk2NnUjoRQdfx-AvKhtI,OPERATIONAL
Creative Eco Solutions Pvt Ltd ( solar energy equipment supplier & solar panel instalaltion in chennai ),087544 77217,https://www.creativeeco.in/,"37/18, Vellala St, Purasaiwakkam, Chennai, Tamil Nadu 600084, India",4.9,49,Chennai,Tamil Nadu,Solar Inverter Specialists,ChIJW375P-dlUjoRvUDv0sENkD8,OPERATIONAL
Shiva Sakthi Solar / Loom Solar Chennai Distributor & Dealer.,072002 62046,https://shivasakthisolar.in/,"4, Gowthaman St, Pasumpon Nagar Extension, Pasumpon Nagar, Pammal, Chennai, Tamil Nadu 600075, India",5,71,Chennai,Tamil Nadu,Solar Inverter Specialists,ChIJK21bD49fUjoRdvC724_0Brw,OPERATIONAL
Kb Power Systems,090942 34122,https://www.kbpowersystems.in/,"100, Old Mambalam Rd, Panneerselvam Nagar, West Mambalam, Chennai, Tamil Nadu 600033, India",5,648,Chennai,Tamil Nadu,Solar Inverter Specialists,ChIJOXJjrwRnUjoRVEu51BppmLM,OPERATIONAL
"STM SOLAR-WAAREE SOLAR and Exide Authorised Dealer/ Solar panel system,Solar water heater, Solar battery, Inverter battery",098847 73126,http://www.stmsolar.in/,"No.21, Grand Southern Trunk Rd, Nehru Nagar, Kadaperi, Tambaram, Chennai, Tamil Nadu 600045, India",4.7,38,Chennai,Tamil Nadu,Solar Inverter Specialists,ChIJ8T6OvZdfUjoRCEI0-fkjkdY,OPERATIONAL
Creative Eco Solutions Pvt Ltd ( solar energy equipment supplier & solar panel instalaltion in chennai ),087544 77217,https://www.creativeeco.in/,"37/18, Vellala St, Purasaiwakkam, Chennai, Tamil Nadu 600084, India",4.9,49,Chennai,Tamil Nadu,Solar AMC & Maintenance,ChIJW375P-dlUjoRvUDv0sENkD8,OPERATIONAL
Vigor Solar Energy Pvt Ltd - Solar Panel Dealers | Solar panel Installation Services | Solar Energy System Dealers in Chennai,090030 47542,http://www.vigorsolar.in/,"Elcanso Complex, G-13, CASA Major Rd, Egmore, Chennai, Tamil Nadu 600008, India",4.9,27,Chennai,Tamil Nadu,Solar AMC & Maintenance,ChIJacIKs3JmUjoRF27NLCUsIX4,OPERATIONAL
Jeevaditya Solar Power Pvt Ltd,095001 67027,https://jeevadityasolar.com/,"1, Sri Ranganathan Nagar, Balaji Nagar, Selaiyur, Chennai, Tamil Nadu 600073, India",4.9,154,Chennai,Tamil Nadu,Solar AMC & Maintenance,ChIJHyQeftheUjoRMBwG-2-NpJw,OPERATIONAL
HealthySun Energy Solar Power Solutions,075500 97732,http://healthysun.in/,"Unit No. 4, Lakshmi Narayana Nagar, Plot No. 7, 2nd St, Mallika Nagar, Pammal, Chennai, Tamil Nadu 600075, India",5,69,Chennai,Tamil Nadu,Solar AMC & Maintenance,ChIJtyX5dzReUjoRSsevCvZkfH0,OPERATIONAL
"Sree Nandhee's Technologies - Solar System Integrator, Vertiv Diamond Partner & Authorized Exide Distributor",096770 18766,https://sreenandhees.in/,"No. A2/1, Second Floor, 1st Cross Street, 1st Main Rd, opp. to Aiema Road, Ambattur Industrial Estate, Chennai, Tamil Nadu 600058, India",4.4,99,Chennai,Tamil Nadu,Solar AMC & Maintenance,ChIJ44oyae5jUjoR2mK719ickr4,OPERATIONAL
Solar panel maintenance service,,,"Mettu St, Thiruninravur, Chennai, Tamil Nadu 602024, India",,,Chennai,Tamil Nadu,Solar AMC & Maintenance,ChIJ60kTNBiJUjoRDdepX-VwavU,OPERATIONAL
Zeus Energy | Leading Solar Energy Service Provider | Tamil Nadu,093424 89846,http://www.zeusenergy.ltd/,"2, East Kamakoti Nagar, Valasaravakkam, Chennai, Tamil Nadu 600087, India",5,27,Chennai,Tamil Nadu,Solar AMC & Maintenance,ChIJqxA0oVOV_48R66pNoxJm1mg,OPERATIONAL
THE EARTH GEN RENEWABLES,086680 28181,http://www.theearthgenrenewables.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=9437124077398683312,"1/4, 19th Cross St, Venkateshwara Nagar, Ramapuram, Chennai, Tamil Nadu 600116, India",5,65,Chennai,Tamil Nadu,Solar AMC & Maintenance,ChIJiWv9IvFhUjoRq_hcR0J3p_A,OPERATIONAL
Aruvi Solar Enterprises Private Limited,089250 52709,http://www.aruvisolar.com/,"41, Periyar Pathai, near Chelliyamman Temple, Padmanabha Nagar, Choolaimedu, Chennai, Tamil Nadu 600094, India",5,46,Chennai,Tamil Nadu,Solar AMC & Maintenance,ChIJYwvsanVnUjoRcjE9lKBKp8s,OPERATIONAL
Solarrun,091504 13353,https://www.solarrun.in/,"No:41/2, Dr, Raghavan Colony Main Rd, Dr.Subbaraya Nagar, Vadapalani, Chennai, Tamil Nadu 600026, India",4.9,338,Chennai,Tamil Nadu,Solar AMC & Maintenance,ChIJU99S6dfCHEIRsCd4mXdKebE,OPERATIONAL
C-FRITTS POWER PVT. LTD.,098360 00460,https://cfrittspower.com/,"1/48, Neli Nagar, Haltu, Kolkata, West Bengal 700078, India",5,116,Kolkata,West Bengal,Residential Solar Installers,ChIJiUci5LVxAjoRhX6ps9B1jz8,OPERATIONAL
Echo Solar Power,097483 94393,,"mukunda Das Palli, 173, James Long Sarani, Mukund Das Colony, Thakurpukur, Kolkata, West Bengal 700063, India",4.9,177,Kolkata,West Bengal,Residential Solar Installers,ChIJQ6YvRrt3AjoRXL60Rz_WAjM,OPERATIONAL
Aparajita Solar,079806 29467,http://aparajitasolar.com/,"Layalka Rd, Sree Colony, Regent Estate, Kolkata, West Bengal 700092, India",5,82,Kolkata,West Bengal,Residential Solar Installers,ChIJHb7nW4txAjoRTbX5jR2Aplw,OPERATIONAL
Sova Solar Limited,033 4008 2772,http://www.sovasolar.com/,"DLF GALLERIA, Office No. DGK 917, 9th floor, Block No. BG-8, AA-IB, New Town, Sub-Central Business District(Action Area 1), Action Area I, Newtown, New Town, West Bengal 700163, India",4.8,54,Kolkata,West Bengal,Residential Solar Installers,ChIJnXwiDd11AjoR9zbhQdpkCLY,OPERATIONAL
"SHIVA SOLAR & BATTERY (loom,waaree,luminous,tata,exide)))",098369 24012,http://shivasolarenterprise.co.in/,"Kalyanpur Rd, Khodar Bazar Uttarpara, Baruipur, Kolkata, West Bengal 700144, India",4.8,308,Kolkata,West Bengal,Residential Solar Installers,ChIJlw9nl8NtAjoRpYItcN8Zc9g,OPERATIONAL
Evergreen Solar,070748 33525,https://evergreensolar.co.in/,"MCGP+8GX, Nabajiban Colony, Naba Jiban, Birati, North Dumdum, Kolkata, West Bengal 700158, India",4.5,64,Kolkata,West Bengal,Residential Solar Installers,ChIJDapUEvix-DkRDuoWzLeFzHU,OPERATIONAL
Natural Solaris Pvt Ltd,094296 90278,http://www.biggoz.com/,"3rd Floor, 98/6, AK Mukherjee Rd, near LAL QUARTERS, Palpara, Baranagar, Kolkata, Baranagar, West Bengal 700090, India",4.8,153,Kolkata,West Bengal,Residential Solar Installers,ChIJYzZQn9N2AjoRmYVHMLxdw3U,OPERATIONAL
Green Watt Solar Energy,090073 34356,,"Garia Place, Garia, Kolkata, Rajpur Sonarpur, West Bengal 700084, India",4.9,104,Kolkata,West Bengal,Residential Solar Installers,ChIJR9cd_tdxAjoR3H1ebAbRagk,OPERATIONAL
SunShell Power,076050 07177,https://www.sunshellpower.com/,"Office No. 714 , 7th Floor, Block Number BG-8, Street Number 124, Sub-Central Business District(Action Area 1), Action Area 1B, Newtown, New Town, West Bengal 700163, India",4.7,142,Kolkata,West Bengal,Residential Solar Installers,ChIJ_c1CRx6d-DkRk3gBJoOCVm0,OPERATIONAL
"Fouress Engineering Solutions- Solar Energy Company Kolkata, Solar energy system service in Kolkata",090382 62177,,"F 53, F-Block Patuli, Kadamtala, Baishnabghata Patuli Twp, Patuli, Kolkata, West Bengal 700094, India",5,19,Kolkata,West Bengal,Residential Solar Installers,ChIJWVuMbmRxAjoRj1QnK_xjObE,OPERATIONAL
C-FRITTS POWER PVT. LTD.,098360 00460,https://cfrittspower.com/,"1/48, Neli Nagar, Haltu, Kolkata, West Bengal 700078, India",5,116,Kolkata,West Bengal,Commercial Solar Installers,ChIJiUci5LVxAjoRhX6ps9B1jz8,OPERATIONAL
Echo Solar Power,097483 94393,,"mukunda Das Palli, 173, James Long Sarani, Mukund Das Colony, Thakurpukur, Kolkata, West Bengal 700063, India",4.9,177,Kolkata,West Bengal,Commercial Solar Installers,ChIJQ6YvRrt3AjoRXL60Rz_WAjM,OPERATIONAL
Sova Solar Limited,033 4008 2772,http://www.sovasolar.com/,"DLF GALLERIA, Office No. DGK 917, 9th floor, Block No. BG-8, AA-IB, New Town, Sub-Central Business District(Action Area 1), Action Area I, Newtown, New Town, West Bengal 700163, India",4.8,54,Kolkata,West Bengal,Commercial Solar Installers,ChIJnXwiDd11AjoR9zbhQdpkCLY,OPERATIONAL
SunShell Power,076050 07177,https://www.sunshellpower.com/,"Office No. 714 , 7th Floor, Block Number BG-8, Street Number 124, Sub-Central Business District(Action Area 1), Action Area 1B, Newtown, New Town, West Bengal 700163, India",4.7,142,Kolkata,West Bengal,Commercial Solar Installers,ChIJ_c1CRx6d-DkRk3gBJoOCVm0,OPERATIONAL
GEETANJALI SOLAR ENTERPRISE,098310 47780,http://www.geetanjalisolarin.com/,"P-14 PHASE, 1, Kasba Industrial Estate, Sector J, East Kolkata Twp, Kolkata, West Bengal 700107, India",4.1,57,Kolkata,West Bengal,Commercial Solar Installers,ChIJwXMzH_9zAjoRoSagzuRgLnE,OPERATIONAL
Solace Renewable Energy Private Limited,090079 94289,http://www.solacepower.com/,"Kankulia Rd, Dhakuria, Kankulia, Gariahat, Kolkata, West Bengal 700068, India",4.5,110,Kolkata,West Bengal,Commercial Solar Installers,ChIJpyjhMNN2AjoR7mQT5V9iemI,OPERATIONAL
Evergreen Solar,070748 33525,https://evergreensolar.co.in/,"MCGP+8GX, Nabajiban Colony, Naba Jiban, Birati, North Dumdum, Kolkata, West Bengal 700158, India",4.5,64,Kolkata,West Bengal,Commercial Solar Installers,ChIJDapUEvix-DkRDuoWzLeFzHU,OPERATIONAL
HCK Solar Energy Limited,033 2288 0064,https://www.hcksolar.com/,"5th Floor, 6, Little Russel St, Kankaria Estates, Park Street area, Kolkata, West Bengal 700071, India",5,34,Kolkata,West Bengal,Commercial Solar Installers,ChIJrV85unZ3AjoRr_gRbQqTiVI,OPERATIONAL
Green Watt Solar Energy,090073 34356,,"Garia Place, Garia, Kolkata, Rajpur Sonarpur, West Bengal 700084, India",4.9,104,Kolkata,West Bengal,Commercial Solar Installers,ChIJR9cd_tdxAjoR3H1ebAbRagk,OPERATIONAL
Aparajita Solar,079806 29467,http://aparajitasolar.com/,"Layalka Rd, Sree Colony, Regent Estate, Kolkata, West Bengal 700092, India",5,82,Kolkata,West Bengal,Commercial Solar Installers,ChIJHb7nW4txAjoRTbX5jR2Aplw,OPERATIONAL
"Sati Agency (Luminous Solar, Inverter, Battery & Stabilizer Distributor)",093309 02021,http://www.9330902019.com/,"2nd Floor, Room No 203, Kamalalaya Centre, 156 A, Lenin Sarani Rd, Esplanade, Chandni Chawk, Bowbazar, Kolkata, West Bengal 700072, India",4.8,13,Kolkata,West Bengal,Solar Panel Dealers,ChIJOxRdCSN3AjoRIBdLBZJ_qyw,OPERATIONAL
Sova Solar Limited,033 4008 2772,http://www.sovasolar.com/,"DLF GALLERIA, Office No. DGK 917, 9th floor, Block No. BG-8, AA-IB, New Town, Sub-Central Business District(Action Area 1), Action Area I, Newtown, New Town, West Bengal 700163, India",4.8,54,Kolkata,West Bengal,Solar Panel Dealers,ChIJnXwiDd11AjoR9zbhQdpkCLY,OPERATIONAL
